aStar,file,runtime,pathLength,nodesExploredH0,nodesExploredH1,nodesExploredH2,nodesExploredH3,nodesExploredH4
Dijkstra'sH1,grid_3_4.txt,1.5035030349223462,162,,12107,,,
Dijkstra'sH1,grid_3_5.txt,2.078979380734836,126,,13753,,,
Dijkstra'sH1,grid_3_6.txt,2.5693806188010058,125,,14696,,,
Dijkstra'sH1,grid_3_7.txt,1.8846011047277216,152,,14668,,,
Dijkstra'sH1,grid_3_8.txt,2.095905063737405,137,,15289,,,
Dijkstra'sH1,grid_3_9.txt,1.8443068319445501,151,,14311,,,
Dijkstra'sH1,grid_4_0.txt,2.0035797893181098,142,,15193,,,
Dijkstra'sH1,grid_4_1.txt,1.3306963140933021,156,,9357,,,
Dijkstra'sH1,grid_4_2.txt,1.481350020571881,133,,9088,,,
Dijkstra'sH1,grid_4_3.txt,2.200605199485608,130,,13721,,,
Dijkstra'sH1,grid_4_4.txt,1.8576911028268341,268,,13260,,,
Dijkstra'sH1,grid_4_5.txt,0.4092374807779606,112,,4115,,,
Dijkstra'sH1,grid_4_6.txt,1.1584848860776447,141,,7437,,,
Dijkstra'sH1,grid_4_7.txt,1.2807001964376923,170,,8244,,,
Dijkstra'sH1,grid_4_8.txt,1.235253561716263,127,,9074,,,
Dijkstra'sH1,grid_4_9.txt,2.5005064897627562,197,,15248,,,
Dijkstra'sH2,grid_0_0.txt,2.404954853242998,138,,,12702,,
Dijkstra'sH2,grid_0_1.txt,2.672214105494504,130,,,14139,,
Dijkstra'sH2,grid_0_2.txt,1.279190990818961,194,,,8656,,
Dijkstra'sH2,grid_0_3.txt,1.842328175021521,150,,,10689,,
Dijkstra'sH2,grid_0_4.txt,2.4900241597847526,228,,,14892,,
Dijkstra'sH2,grid_0_5.txt,2.8453033003497694,221,,,15441,,
Dijkstra'sH2,grid_0_6.txt,2.92387124182369,188,,,15485,,
Dijkstra'sH2,grid_0_7.txt,2.78267572963523,165,,,13561,,
Dijkstra'sH2,grid_0_8.txt,2.748735114332817,215,,,15189,,
Dijkstra'sH2,grid_0_9.txt,2.8659756688565494,232,,,14056,,
Dijkstra'sH2,grid_1_0.txt,1.704599551790011,156,,,11812,,
Dijkstra'sH2,grid_1_1.txt,2.209805017059921,108,,,14026,,
Dijkstra'sH2,grid_1_2.txt,2.496472867767352,134,,,14177,,
Dijkstra'sH2,grid_1_3.txt,1.4039780196829952,106,,,10992,,
Dijkstra'sH2,grid_1_4.txt,1.1554695985655599,161,,,8644,,
Dijkstra'sH2,grid_1_5.txt,1.960226050620463,188,,,14253,,
Dijkstra'sH2,grid_1_6.txt,1.9198246786802429,122,,,11111,,
Dijkstra'sH2,grid_1_7.txt,1.7982153710495368,159,,,14221,,
Dijkstra'sH2,grid_1_8.txt,1.8726024291873955,195,,,14695,,
Dijkstra'sH2,grid_1_9.txt,2.053629010305599,198,,,14586,,
Dijkstra'sH2,grid_2_0.txt,1.7513608286618592,190,,,12997,,
Dijkstra'sH2,grid_2_1.txt,2.0502638655477767,107,,,14958,,
Dijkstra'sH2,grid_2_2.txt,1.6978924670916058,202,,,12986,,
Dijkstra'sH2,grid_2_3.txt,2.1642066585330895,158,,,15241,,
Dijkstra'sH2,grid_2_4.txt,2.1471122943585215,143,,,15443,,
Dijkstra'sH2,grid_2_5.txt,1.9099108667267046,199,,,13752,,
Dijkstra'sH2,grid_2_6.txt,1.8969482987745323,185,,,14186,,
Dijkstra'sH2,grid_2_7.txt,2.0047975959809037,158,,,13918,,
Dijkstra'sH2,grid_2_8.txt,1.5132231759005208,140,,,9627,,
Dijkstra'sH2,grid_2_9.txt,2.1160919160663525,212,,,15116,,
Dijkstra'sH2,grid_3_0.txt,1.728985137314453,121,,,10376,,
Dijkstra'sH2,grid_3_1.txt,1.8933279010260549,165,,,15277,,
Dijkstra'sH2,grid_3_2.txt,1.670380032433286,154,,,13918,,
Dijkstra'sH2,grid_3_3.txt,1.4608173272155227,159,,,11735,,
Dijkstra'sH2,grid_3_4.txt,1.499474321638445,162,,,12107,,
Dijkstra'sH2,grid_3_5.txt,2.0106130801985955,126,,,13753,,
Dijkstra'sH2,grid_3_6.txt,2.4799853988149607,125,,,14696,,
Dijkstra'sH2,grid_3_7.txt,1.7277526045177183,152,,,14668,,
Dijkstra'sH2,grid_3_8.txt,2.0230651421697985,137,,,15289,,
Dijkstra'sH2,grid_3_9.txt,1.671054310874979,151,,,14311,,
Dijkstra'sH2,grid_4_0.txt,1.8916915151585272,142,,,15193,,
Dijkstra'sH2,grid_4_1.txt,1.20531131493658,156,,,9357,,
Dijkstra'sH2,grid_4_2.txt,1.396203067141414,133,,,9088,,
Dijkstra'sH2,grid_4_3.txt,2.0826711779211564,130,,,13721,,
Dijkstra'sH2,grid_4_4.txt,1.6723194196654276,268,,,13260,,
Dijkstra'sH2,grid_4_5.txt,0.4046237383497555,112,,,4115,,
Dijkstra'sH2,grid_4_6.txt,1.0545402456318698,141,,,7437,,
Dijkstra'sH2,grid_4_7.txt,1.1267585458433587,170,,,8244,,
Dijkstra'sH2,grid_4_8.txt,1.195863384315544,127,,,9074,,
Dijkstra'sH2,grid_4_9.txt,2.546958964065425,197,,,15248,,
Dijkstra'sH3,grid_0_0.txt,2.3887699394085757,138,,,,12702,
Dijkstra'sH3,grid_0_1.txt,2.604308331332504,130,,,,14139,
Dijkstra'sH3,grid_0_2.txt,1.3317173260554682,194,,,,8656,
Dijkstra'sH3,grid_0_3.txt,1.9029030118958872,150,,,,10689,
Dijkstra'sH3,grid_0_4.txt,2.482285353208681,228,,,,14892,
Dijkstra'sH3,grid_0_5.txt,2.5885022807658515,221,,,,15441,
Dijkstra'sH3,grid_0_6.txt,2.8807852510180965,188,,,,15485,
Dijkstra'sH3,grid_0_7.txt,2.819829319643759,165,,,,13561,
Dijkstra'sH3,grid_0_8.txt,2.6132948430863507,215,,,,15189,
Dijkstra'sH3,grid_0_9.txt,2.7083114300683064,232,,,,14056,
Dijkstra'sH3,grid_1_0.txt,1.6782054108280136,156,,,,11812,
Dijkstra'sH3,grid_1_1.txt,2.221957647638419,108,,,,14026,
Dijkstra'sH3,grid_1_2.txt,2.5057864781961143,134,,,,14177,
Dijkstra'sH3,grid_1_3.txt,1.394265018648639,106,,,,10992,
Dijkstra'sH3,grid_1_4.txt,1.1830703900284334,161,,,,8644,
Dijkstra'sH3,grid_1_5.txt,1.9660178837743842,188,,,,14253,
Dijkstra'sH3,grid_1_6.txt,1.965632773056086,122,,,,11111,
Dijkstra'sH3,grid_1_7.txt,1.8511553767793885,159,,,,14221,
Dijkstra'sH3,grid_1_8.txt,1.8674879982006587,195,,,,14695,
Dijkstra'sH3,grid_1_9.txt,2.038099186313957,198,,,,14586,
Dijkstra'sH3,grid_2_0.txt,1.7171265831709661,190,,,,12997,
Dijkstra'sH3,grid_2_1.txt,2.0338643071531806,107,,,,14958,
Dijkstra'sH3,grid_2_2.txt,1.7065371540363685,202,,,,12986,
Dijkstra'sH3,grid_2_3.txt,1.996942765318181,158,,,,15241,
Dijkstra'sH3,grid_2_4.txt,2.100625012829596,143,,,,15443,
Dijkstra'sH3,grid_2_5.txt,1.8595907741216706,199,,,,13752,
Dijkstra'sH3,grid_2_6.txt,1.9022296259474842,185,,,,14186,
Dijkstra'sH3,grid_2_7.txt,1.9952104364558636,158,,,,13918,
Dijkstra'sH3,grid_2_8.txt,1.5216210885378132,140,,,,9627,
Dijkstra'sH3,grid_2_9.txt,2.1206851311562787,212,,,,15116,
Dijkstra'sH3,grid_3_0.txt,1.6570180738754061,121,,,,10376,
Dijkstra'sH3,grid_3_1.txt,1.9422182198870814,165,,,,15277,
Dijkstra'sH3,grid_3_2.txt,1.7091026250895993,154,,,,13918,
Dijkstra'sH3,grid_3_3.txt,1.490663184754112,159,,,,11735,
Dijkstra'sH3,grid_3_4.txt,1.5243802305665213,162,,,,12107,
Dijkstra'sH3,grid_3_5.txt,2.01327583298621,126,,,,13753,
Dijkstra'sH3,grid_3_6.txt,2.528267037467913,125,,,,14696,
Dijkstra'sH3,grid_3_7.txt,1.7779838940716672,152,,,,14668,
Dijkstra'sH3,grid_3_8.txt,2.080370777281132,137,,,,15289,
Dijkstra'sH3,grid_3_9.txt,1.7136909314683635,151,,,,14311,
Dijkstra'sH3,grid_4_0.txt,1.9017262599099922,142,,,,15193,
Dijkstra'sH3,grid_4_1.txt,1.2465279792083948,156,,,,9357,
Dijkstra'sH3,grid_4_2.txt,1.3928089163619006,133,,,,9088,
Dijkstra'sH3,grid_4_3.txt,2.0836734475308276,130,,,,13721,
Dijkstra'sH3,grid_4_4.txt,1.712655193371802,268,,,,13260,
Dijkstra'sH3,grid_4_5.txt,0.40910896178979783,112,,,,4115,
Dijkstra'sH3,grid_4_6.txt,1.003750701722538,141,,,,7437,
Dijkstra'sH3,grid_4_7.txt,1.0839608302683246,170,,,,8244,
Dijkstra'sH3,grid_4_8.txt,1.151944251319037,127,,,,9074,
Dijkstra'sH3,grid_4_9.txt,2.4176693081483336,197,,,,15248,
Dijkstra'sH4,grid_0_0.txt,2.3487367208201704,138,,,,,12702
Dijkstra'sH4,grid_0_1.txt,2.595876950208549,130,,,,,14139
Dijkstra'sH4,grid_0_2.txt,1.3741906204343195,194,,,,,8656
Dijkstra'sH4,grid_0_3.txt,2.07556470261693,150,,,,,10689
Dijkstra'sH4,grid_0_4.txt,2.566581314588575,228,,,,,14892
Dijkstra'sH4,grid_0_5.txt,2.748158117625053,221,,,,,15441
Dijkstra'sH4,grid_0_6.txt,2.8310198427964224,188,,,,,15485
Dijkstra'sH4,grid_0_7.txt,2.772785568745576,165,,,,,13561
Dijkstra'sH4,grid_0_8.txt,2.6597999744747085,215,,,,,15189
Dijkstra'sH4,grid_0_9.txt,2.7640788535393312,232,,,,,14056
Dijkstra'sH4,grid_1_0.txt,1.7052417004847484,156,,,,,11812
Dijkstra'sH4,grid_1_1.txt,2.2522519828962686,108,,,,,14026
Dijkstra'sH4,grid_1_2.txt,2.5600147975335403,134,,,,,14177
Dijkstra'sH4,grid_1_3.txt,1.4266103027603094,106,,,,,10992
Dijkstra'sH4,grid_1_4.txt,1.207557273505472,161,,,,,8644
Dijkstra'sH4,grid_1_5.txt,2.000308802568952,188,,,,,14253
Dijkstra'sH4,grid_1_6.txt,2.017837364575371,122,,,,,11111
Dijkstra'sH4,grid_1_7.txt,1.893652322222124,159,,,,,14221
Dijkstra'sH4,grid_1_8.txt,1.864975630479421,195,,,,,14695
Dijkstra'sH4,grid_1_9.txt,2.13021427863805,198,,,,,14586
Dijkstra'sH4,grid_2_0.txt,1.8118700673028343,190,,,,,12997
Dijkstra'sH4,grid_2_1.txt,2.091003492324944,107,,,,,14958
Dijkstra'sH4,grid_2_2.txt,1.7075902957453764,202,,,,,12986
Dijkstra'sH4,grid_2_3.txt,2.0284245624775394,158,,,,,15241
Dijkstra'sH4,grid_2_4.txt,2.0679080053942016,143,,,,,15443
Dijkstra'sH4,grid_2_5.txt,1.811075302309746,199,,,,,13752
Dijkstra'sH4,grid_2_6.txt,1.8557851840812418,185,,,,,14186
Dijkstra'sH4,grid_2_7.txt,1.9489944727909005,158,,,,,13918
Dijkstra'sH4,grid_2_8.txt,1.4178179082284714,140,,,,,9627
Dijkstra'sH4,grid_2_9.txt,2.1180830678908933,212,,,,,15116
Dijkstra'sH4,grid_3_0.txt,1.6455428454639787,121,,,,,10376
Dijkstra'sH4,grid_3_1.txt,1.9609717285002262,165,,,,,15277
Dijkstra'sH4,grid_3_2.txt,1.7685462271199412,154,,,,,13918
Dijkstra'sH4,grid_3_3.txt,1.5259166572211598,159,,,,,11735
Dijkstra'sH4,grid_3_4.txt,1.4903731245376548,162,,,,,12107
Dijkstra'sH4,grid_3_5.txt,1.980809616076158,126,,,,,13753
Dijkstra'sH4,grid_3_6.txt,2.5054883855425487,125,,,,,14696
Dijkstra'sH4,grid_3_7.txt,1.8498233310158412,152,,,,,14668
Dijkstra'sH4,grid_3_8.txt,2.1234732792065643,137,,,,,15289
Dijkstra'sH4,grid_3_9.txt,1.8138558641696818,151,,,,,14311
Dijkstra'sH4,grid_4_0.txt,1.9616477919278168,142,,,,,15193
Dijkstra'sH4,grid_4_1.txt,1.2294273675829572,156,,,,,9357
Dijkstra'sH4,grid_4_2.txt,1.4033532746013861,133,,,,,9088
Dijkstra'sH4,grid_4_3.txt,2.165174120916845,130,,,,,13721
Dijkstra'sH4,grid_4_4.txt,1.7601782129970616,268,,,,,13260
Dijkstra'sH4,grid_4_5.txt,0.4248797588841171,112,,,,,4115
Dijkstra'sH4,grid_4_6.txt,1.053417489470803,141,,,,,7437
Dijkstra'sH4,grid_4_7.txt,1.141286992718051,170,,,,,8244
Dijkstra'sH4,grid_4_8.txt,1.2179097457556054,127,,,,,9074
Dijkstra'sH4,grid_4_9.txt,2.492253607233579,197,,,,,15248
